listing_id,date
3094293,2018-10-01
3094293,2018-10-06
3094293,2019-06-08
3094293,2019-07-31
3094293,2019-08-17
3094293,2019-09-28
3163507,2014-08-21
3163507,2014-09-29
3163507,2014-10-06
3163507,2014-11-14
3163507,2014-12-02
3163507,2014-12-09
3163507,2014-12-27
3163507,2015-01-24
3163507,2015-02-09
3163507,2015-04-06
3163507,2015-04-08
3163507,2015-05-12
3163507,2015-05-26
3163507,2015-06-06
3163507,2015-06-08
3163507,2015-06-11
3163507,2015-06-13
3163507,2015-07-30
3163507,2015-08-07
3163507,2015-08-12
3163507,2015-08-21
3163507,2015-09-23
3163507,2015-09-28
3163507,2015-10-01
3163507,2015-10-03
3163507,2015-10-05
3163507,2016-01-05
3163507,2016-01-28
3163507,2016-02-29
3163507,2016-04-14
3163507,2016-05-01
3163507,2016-05-16
3163507,2016-06-01
3163507,2016-06-04
3163507,2016-06-12
3163507,2016-06-21
3163507,2016-06-26
3163507,2016-08-01
3163507,2016-08-17
3163507,2016-08-22
3163507,2016-09-20
3163507,2016-09-30
3163507,2017-01-02
3163507,2017-03-22
3163507,2017-04-13
3163507,2017-04-17
3163507,2017-04-23
3163507,2017-05-02
3163507,2017-05-03
3163507,2017-05-07
3163507,2017-05-21
3163507,2017-05-28
3163507,2017-06-29
3163507,2017-07-10
3163507,2017-07-23
3163507,2017-07-31
3163507,2017-08-03
3163507,2017-08-09
3163507,2017-09-01
3163507,2017-09-11
3163507,2017-09-13
3163507,2017-09-18
3163507,2017-09-23
3163507,2017-09-28
3163507,2017-09-30
3163507,2017-10-01
3163507,2018-08-12
3163507,2018-08-31
3163507,2018-09-07
3163507,2018-09-23
3163507,2018-09-26
3163507,2018-10-05
3163507,2018-12-02
3163507,2018-12-25
3163507,2019-04-12
3163507,2019-04-20
3163507,2019-05-05
3163507,2019-05-18
3163507,2019-06-12
3163507,2019-07-11
3163507,2019-07-21
3163507,2019-07-28
3163507,2019-09-25
3163507,2019-09-27
3163507,2019-09-29
3163507,2019-10-20
3163946,2015-10-05
3163946,2015-10-16
3163946,2015-10-24
3163946,2015-10-30
3163946,2015-12-06
3163946,2016-02-05
3163946,2016-02-15
3163946,2016-04-12
3163946,2016-04-16
3163946,2016-04-21
3163946,2016-05-03
3163946,2016-05-08
3163946,2016-05-16
3163946,2016-06-03
3163946,2016-06-06
3163946,2016-06-22
3163946,2016-07-06
3163946,2016-07-22
3163946,2016-07-29
3163946,2016-08-07
3163946,2016-08-12
3163946,2016-08-28
3163946,2016-09-19
3163946,2016-11-17
3163946,2016-11-20
3163946,2017-02-26
3163946,2017-04-19
3163946,2017-05-24
3163946,2017-06-27
3163946,2017-07-06
3163946,2017-07-26
3163946,2017-08-14
3163946,2017-09-18
3163946,2017-09-24
3163946,2017-12-03
3163946,2018-06-18
3163946,2018-06-24
3163946,2018-06-29
3163946,2018-07-01
3163946,2018-07-15
3163946,2018-08-23
3163946,2018-10-14
3169487,2014-07-22
3169487,2015-04-27
3169487,2015-05-16
3169487,2015-06-13
3169487,2015-06-20
3169487,2015-07-19
3169487,2015-07-22
3169487,2015-08-02
3169487,2015-08-07
3169487,2015-08-27
3169487,2015-09-21
3169487,2015-10-11
3169487,2015-10-26
3169487,2015-11-08
3169487,2015-12-10
3169487,2016-01-27
3169487,2016-02-02
3169487,2016-03-06
3169487,2016-04-02
3169487,2016-04-07
3169487,2016-04-11
3169487,2016-04-16
3169487,2016-05-05
3169487,2016-05-21
3169487,2016-06-04
3169487,2016-06-10
3169487,2016-06-21
3169487,2016-06-26
3169487,2016-07-08
3169487,2016-07-15
3169487,2016-07-19
3169487,2016-07-22
3169487,2016-07-30
3169487,2016-08-17
3169487,2016-08-19
3169487,2016-08-21
3169487,2016-08-24
3169487,2016-08-29
3169487,2016-09-17
3169487,2016-09-19
3169487,2016-09-20
3169487,2016-09-25
3169487,2016-09-29
3169487,2016-10-02
3169487,2016-10-17
3169487,2016-10-20
3169487,2016-10-23
3169487,2016-10-28
3169487,2016-10-30
3169487,2016-11-05
3169487,2016-11-22
3169487,2016-12-01
3169487,2016-12-04
3169487,2016-12-08
3169487,2016-12-11
3169487,2016-12-13
3169487,2016-12-19
3169487,2016-12-23
3169487,2016-12-26
3169487,2017-01-04
3169487,2017-01-14
3169487,2017-01-16
3169487,2017-01-22
3169487,2017-01-30
3169487,2017-02-03
3169487,2017-02-08
3169487,2017-02-14
3169487,2017-02-19
3169487,2017-03-02
3169487,2017-03-06
3169487,2017-03-20
3169487,2017-03-23
3169487,2017-03-30
3169487,2017-04-12
3169487,2017-04-16
3169487,2017-04-29
3169487,2017-05-01
3169487,2017-05-07
3169487,2017-05-11
3169487,2017-05-15
3169487,2017-05-26
3169487,2017-05-28
3169487,2017-05-30
3169487,2017-06-02
3169487,2017-06-08
3169487,2017-06-14
3169487,2017-06-21
3169487,2017-06-27
3169487,2017-07-02
3169487,2017-07-04
3169487,2017-07-06
3169487,2017-07-08
3169487,2017-07-16
3169487,2017-07-20
3169487,2017-08-10
3169487,2017-08-21
3169487,2017-08-25
3169487,2017-09-01
3169487,2017-09-13
3169487,2017-09-16
3169487,2017-09-18
3169487,2017-09-21
3169487,2017-09-24
3169487,2017-09-28
3169487,2017-10-03
3169487,2017-10-13
3169487,2017-10-15
3169487,2017-11-09
3169487,2017-11-12
3169487,2017-11-16
3169487,2017-11-26
3169487,2017-12-30
3169487,2018-01-03
3169487,2018-01-06
3169487,2018-01-22
3169487,2018-01-24
3169487,2018-01-30
3169487,2018-02-04
3169487,2018-03-03
3169487,2018-03-17
3169487,2018-04-01
3169487,2018-04-03
3169487,2018-04-13
3169487,2018-04-15
3169487,2018-04-23
3169487,2018-05-03
3169487,2018-05-20
3169487,2018-05-26
3169487,2018-06-04
3169487,2018-06-16
3169487,2018-06-18
3169487,2018-07-05
3169487,2018-07-07
3169487,2018-07-15
3169487,2018-07-17
3169487,2018-07-20
3169487,2018-07-23
3169487,2018-07-31
3169487,2018-08-02
3169487,2018-08-08
3169487,2018-08-10
3169487,2018-08-12
3169487,2018-08-16
3169487,2018-08-24
3169487,2018-08-27
3169487,2018-09-03
3169487,2018-09-09
3169487,2018-09-19
3169487,2018-09-21
3169487,2018-09-24
3169487,2018-10-02
3169487,2018-10-05
3169487,2018-10-09
3169487,2018-10-17
3169487,2018-10-19
3169487,2018-10-21
3169487,2018-10-23
3169487,2018-10-28
3169487,2018-11-04
3169487,2018-11-12
3169487,2018-11-14
3169487,2018-11-16
3169487,2018-11-29
3169487,2018-12-15
3169487,2018-12-29
3169487,2019-01-01
3169487,2019-01-04
3169487,2019-01-13
3169487,2019-01-16
3169487,2019-02-03
3169487,2019-02-05
3169487,2019-02-20
3169487,2019-02-24
3169487,2019-03-02
3169487,2019-03-12
3169487,2019-03-21
3169487,2019-03-26
3169487,2019-03-30
3169487,2019-04-09
3169487,2019-04-15
3169487,2019-04-17
3169487,2019-04-22
3169487,2019-04-28
3169487,2019-05-03
3169487,2019-05-06
3169487,2019-05-20
3169487,2019-05-28
3169487,2019-06-02
3169487,2019-06-07
3169487,2019-06-17
3169487,2019-06-20
3169487,2019-06-24
3169487,2019-06-26
3169487,2019-06-29
3169487,2019-07-03
3169487,2019-07-13
3169487,2019-07-19
3169487,2019-07-24
3169487,2019-08-04
3169487,2019-08-08
3169487,2019-08-23
3169487,2019-08-25
3169487,2019-09-05
3169487,2019-09-09
3169487,2019-09-16
3169487,2019-09-27
3169487,2019-10-03
3169487,2019-10-05
3169487,2019-10-07
3169487,2019-10-21
3169487,2019-10-27
3189113,2016-09-22
3189113,2016-09-28
3189113,2016-10-16
3189113,2016-10-17
3189113,2016-12-27
3189113,2017-06-07
3189113,2017-06-10
3189113,2017-08-03
3189113,2017-08-11
3189113,2017-08-13
3189113,2017-08-19
3189113,2017-09-06
3189113,2017-09-22
3189113,2017-09-27
3189113,2017-10-03
3189113,2017-10-08
3189113,2017-11-17
3189113,2017-11-25
3189113,2017-11-26
3189113,2017-12-25
3189113,2017-12-29
3189113,2018-01-01
3189113,2018-01-19
3189113,2018-01-23
3189113,2018-01-28
3189113,2018-01-29
3189113,2018-03-24
3189113,2018-04-04
3189113,2018-04-16
3189113,2018-04-20
3189113,2018-05-30
3189113,2018-06-20
3189113,2018-07-01
3189113,2018-08-17
3189113,2018-08-24
3189113,2018-08-29
3189113,2018-08-30
3189113,2018-09-10
3189113,2018-09-13
3189113,2018-09-23
3189113,2018-10-10
3189113,2018-12-02
3189113,2018-12-10
3189113,2018-12-16
3189113,2019-01-20
3189113,2019-01-24
3189113,2019-03-08
3189113,2019-03-13
3189113,2019-03-14
3189113,2019-03-16
3189113,2019-04-07
3189113,2019-05-04
3189113,2019-05-12
3189113,2019-05-24
3189113,2019-05-30
3189113,2019-06-03
3189113,2019-06-07
3189113,2019-06-14
3189113,2019-06-16
3189113,2019-06-24
3189113,2019-07-02
3189113,2019-07-06
3189113,2019-07-09
3189113,2019-07-12
3189113,2019-07-13
3189113,2019-07-21
3189113,2019-07-24
3189113,2019-08-02
3189113,2019-08-08
3189113,2019-09-01
3189113,2019-09-06
3189113,2019-09-08
3189113,2019-09-10
3189113,2019-09-30
3189113,2019-11-01
3192949,2014-07-22
3192949,2014-07-28
3192949,2014-08-08
3192949,2014-08-24
3192949,2014-09-07
3192949,2014-09-17
3192949,2014-10-05
3192949,2014-10-12
3192949,2014-12-26
3192949,2015-01-05
3192949,2015-03-15
3192949,2015-03-31
3192949,2015-05-04
3192949,2015-05-17
3192949,2015-06-07
3192949,2015-08-07
3192949,2015-09-07
3192949,2015-09-26
3192949,2015-09-30
3192949,2015-10-05
3192949,2015-10-18
3192949,2015-12-01
3192949,2015-12-28
3192949,2016-02-10
3192949,2016-02-14
3192949,2016-02-21
3192949,2016-03-22
3192949,2016-04-26
3192949,2016-05-08
3192949,2016-06-02
3192949,2016-07-05
3192949,2016-08-08
3192949,2016-09-12
3192949,2016-09-18
3192949,2016-10-23
3192949,2016-11-20
3192949,2016-12-28
3192949,2017-01-07
3192949,2017-02-12
3192949,2017-03-12
3192949,2017-03-26
3192949,2017-04-15
3192949,2017-04-30
3192949,2017-05-21
3192949,2017-06-25
3192949,2017-07-11
3192949,2017-07-23
3192949,2017-08-14
3192949,2017-10-17
3203618,2014-06-10
3203618,2014-09-10
3203618,2014-10-06
3203618,2014-10-14
3203618,2014-11-03
3203618,2014-12-01
3203618,2015-01-28
3203618,2015-05-09
3203618,2015-08-30
3203618,2015-09-21
3203618,2015-12-07
3203618,2016-03-30
3203618,2016-04-16
3203618,2016-05-30
3203618,2016-10-01
3203618,2016-11-06
3203618,2017-04-17
3203618,2017-06-08
3203618,2017-06-16
3203618,2017-08-16
3203618,2017-09-01
3203618,2017-09-22
3203618,2017-10-02
3203618,2018-04-29
3203618,2018-06-02
3203618,2018-06-05
3203618,2018-08-28
3203618,2018-10-01
3203618,2019-06-23
3203618,2019-10-02
3203618,2019-11-04
3203798,2016-04-16
3210659,2014-07-04
3210659,2014-08-21
3210659,2014-09-13
3210659,2014-09-19
3210659,2014-09-23
3210659,2015-10-06
3210659,2016-10-05
3211689,2014-07-27
3211689,2014-07-28
3211689,2014-07-31
3211689,2014-08-03
3211689,2014-08-04
3211689,2014-08-07
3211689,2014-08-09
3211689,2014-08-11
3211689,2014-08-16
3211689,2014-08-19
3211689,2014-08-22
3211689,2014-08-24
3211689,2014-09-04
3211689,2014-09-07
3211689,2014-09-10
3211689,2014-09-12
3211689,2014-09-17
3211689,2014-09-18
3211689,2014-09-21
3211689,2014-09-25
3211689,2014-10-09
3211689,2014-10-10
3211689,2014-10-15
3211689,2014-10-20
3211689,2014-10-24
3211689,2014-10-26
3211689,2014-10-27
3211689,2014-10-31
3211689,2014-11-02
3211689,2014-11-07
3211689,2014-11-09
3211689,2014-11-14
3211689,2014-11-18
3211689,2014-11-20
3211689,2014-11-23
3211689,2014-11-27
3211689,2014-11-30
3211689,2014-12-07
3211689,2014-12-12
3211689,2014-12-18
3211689,2014-12-30
3211689,2015-01-04
3211689,2015-01-07
3211689,2015-01-20
3211689,2015-01-22
3211689,2015-01-25
3211689,2015-01-30
3211689,2015-02-03
3211689,2015-02-07
3211689,2015-02-11
3211689,2015-02-28
3211689,2015-03-10
3211689,2015-03-14
3211689,2015-03-18
3211689,2015-04-01
3211689,2015-04-06
3211689,2015-04-10
3211689,2015-04-15
3211689,2015-04-18
3211689,2015-04-25
3211689,2015-05-04
3211689,2015-05-09
3211689,2015-05-11
3211689,2015-05-17
3211689,2015-05-22
3211689,2015-05-25
3211689,2015-05-27
3211689,2015-06-01
3211689,2015-06-05
3211689,2015-06-15
3211689,2015-06-19
3211689,2015-06-23
3211689,2015-06-24
3211689,2015-06-28
3211689,2015-06-30
3211689,2015-07-09
3211689,2015-07-22
3211689,2015-07-28
3211689,2015-07-30
3211689,2015-07-31
3211689,2015-08-02
3211689,2015-08-04
3211689,2015-08-08
3211689,2015-08-13
3211689,2015-08-21
3211689,2015-08-23
3211689,2015-08-25
3211689,2015-08-29
3211689,2015-09-12
3211689,2015-09-13
3211689,2015-09-17
3211689,2015-09-21
3211689,2015-09-23
3211689,2015-09-27
3211689,2015-10-01
3211689,2015-10-03
3211689,2015-10-06
3211689,2015-10-07
3211689,2015-10-08
3211689,2015-10-15
3211689,2015-10-19
3211689,2015-10-24
3211689,2015-10-25
3211689,2015-10-26
3211689,2015-10-27
3211689,2015-10-29
3211689,2015-11-04
3211689,2015-11-07
3211689,2015-11-13
3211689,2015-11-22
3211689,2015-11-27
3211689,2015-11-29
3211689,2015-12-09
3211689,2015-12-12
3211689,2015-12-22
3211689,2015-12-24
3211689,2016-01-01
3211689,2016-01-09
3211689,2016-01-21
3211689,2016-02-08
3211689,2016-02-27
3211689,2016-03-08
3211689,2016-03-12
3211689,2016-03-22
3211689,2016-04-01
3211689,2016-04-10
3211689,2016-04-13
3211689,2016-04-19
3211689,2016-04-20
3211689,2016-04-22
3211689,2016-04-24
3211689,2016-05-03
3211689,2016-05-04
3211689,2016-05-08
3211689,2016-05-12
3211689,2016-05-14
3211689,2016-05-23
3211689,2016-05-28
3211689,2016-05-31
3211689,2016-06-04
3211689,2016-06-15
3211689,2016-06-19
3211689,2016-06-29
3211689,2016-07-01
3211689,2016-07-05
3211689,2016-07-10
3211689,2016-07-13
3211689,2016-07-15
3211689,2016-07-22
3211689,2016-07-24
3211689,2016-07-26
3211689,2016-08-04
3211689,2016-08-06
3211689,2016-08-12
3211689,2016-08-15
3211689,2016-08-15
3211689,2016-08-18
3211689,2016-08-20
3211689,2016-08-23
3211689,2016-09-05
3211689,2016-09-08
3211689,2016-09-10
3211689,2016-09-14
3211689,2016-09-15
3211689,2016-09-18
3211689,2016-09-20
3211689,2016-09-23
3211689,2016-09-25
3211689,2016-10-01
3211689,2016-10-07
3211689,2016-10-09
3211689,2016-10-23
3211689,2016-11-01
3211689,2016-11-14
3211689,2016-11-17
3211689,2016-12-05
3211689,2016-12-08
3211689,2016-12-11
3211689,2016-12-20
3211689,2016-12-21
3211689,2016-12-30
3211689,2017-01-08
3211689,2017-01-12
3211689,2017-01-18
3211689,2017-01-19
3211689,2017-02-05
3211689,2017-02-12
3211689,2017-02-16
3211689,2017-02-26
3211689,2017-03-09
3211689,2017-03-12
3211689,2017-03-21
3211689,2017-03-26
3211689,2017-04-09
3211689,2017-04-15
3211689,2017-04-20
3211689,2017-04-24
3211689,2017-04-27
3211689,2017-04-28
3211689,2017-05-02
3211689,2017-05-05
3211689,2017-05-09
3211689,2017-05-10
3211689,2017-05-11
3211689,2017-05-13
3211689,2017-05-17
3211689,2017-05-20
3211689,2017-05-23
3211689,2017-05-27
3211689,2017-05-31
3211689,2017-06-04
3211689,2017-06-09
3211689,2017-06-12
3211689,2017-06-17
3211689,2017-06-22
3211689,2017-06-26
3211689,2017-07-02
3211689,2017-07-07
3211689,2017-07-10
3211689,2017-07-12
3211689,2017-07-15
3211689,2017-07-17
3211689,2017-07-19
3211689,2017-08-11
3211689,2017-08-14
3211689,2017-08-16
3211689,2017-08-19
3211689,2017-08-27
3211689,2017-08-30
3211689,2017-09-01
3211689,2017-09-05
3211689,2017-09-08
3211689,2017-09-11
3211689,2017-09-13
3211689,2017-09-14
3211689,2017-09-16
3211689,2017-09-24
3211689,2017-10-02
3211689,2017-10-09
3211689,2017-10-11
3211689,2017-10-16
3211689,2017-10-24
3211689,2017-10-26
3211689,2017-10-27
3211689,2017-10-29
3211689,2017-11-03
3211689,2017-11-05
3211689,2017-11-08
3211689,2017-11-25
3211689,2017-11-30
3211689,2017-12-04
3211689,2017-12-06
3211689,2017-12-11
3211689,2017-12-19
3211689,2018-01-01
3211689,2018-01-06
3211689,2018-01-10
3211689,2018-01-26
3211689,2018-01-28
3211689,2018-02-01
3211689,2018-02-02
3211689,2018-02-05
3211689,2018-02-07
3211689,2018-02-11
3211689,2018-02-14
3211689,2018-02-25
3211689,2018-03-04
3211689,2018-03-12
3211689,2018-03-18
3211689,2018-03-19
3211689,2018-04-06
3211689,2018-04-07
3211689,2018-04-11
3211689,2018-04-12
3211689,2018-04-13
3211689,2018-04-15
3211689,2018-04-22
3211689,2018-04-26
3211689,2018-04-29
3211689,2018-05-03
3211689,2018-05-07
3211689,2018-05-10
3211689,2018-05-14
3211689,2018-05-16
3211689,2018-05-20
3211689,2018-05-30
3211689,2018-06-10
3211689,2018-06-12
3211689,2018-06-16
3211689,2018-06-20
3211689,2018-06-23
3211689,2018-06-27
3211689,2018-06-29
3211689,2018-07-08
3211689,2018-07-11
3211689,2018-07-13
3211689,2018-07-19
3211689,2018-07-20
3211689,2018-07-21
3211689,2018-07-24
3211689,2018-07-29
3211689,2018-08-01
3211689,2018-08-05
3211689,2018-08-08
3211689,2018-08-09
3211689,2018-08-11
3211689,2018-08-15
3211689,2018-08-16
3211689,2018-08-22
3211689,2018-08-28
3211689,2018-09-03
3211689,2018-09-09
3211689,2018-09-13
3211689,2018-09-16
3211689,2018-09-18
3211689,2018-09-25
3211689,2018-09-28
3211689,2018-09-29
3211689,2018-10-02
3211689,2018-10-03
3211689,2018-10-10
3211689,2018-10-11
3211689,2018-10-17
3211689,2018-10-20
3211689,2018-10-21
3211689,2018-10-22
3211689,2018-10-25
3211689,2018-10-27
3211689,2018-10-31
3211689,2018-11-04
3211689,2018-11-10
3211689,2018-11-12
3211689,2018-11-16
3211689,2018-11-22
3211689,2018-11-23
3211689,2018-11-25
3211689,2018-11-30
3211689,2018-12-05
3211689,2018-12-08
3211689,2018-12-12
3211689,2018-12-20
3211689,2019-01-01
3211689,2019-01-06
3211689,2019-01-10
3211689,2019-01-15
3211689,2019-01-19
3211689,2019-01-25
3211689,2019-01-28
3211689,2019-01-30
3211689,2019-02-03
3211689,2019-02-11
3211689,2019-02-17
3211689,2019-02-20
3211689,2019-02-22
3211689,2019-02-24
3211689,2019-02-27
3211689,2019-03-11
3211689,2019-03-14
3211689,2019-03-19
3211689,2019-03-21
3211689,2019-03-26
3211689,2019-03-28
3211689,2019-03-31
3211689,2019-04-06
3211689,2019-04-09
3211689,2019-04-12
3211689,2019-04-13
3211689,2019-04-18
3211689,2019-04-20
3211689,2019-04-27
3211689,2019-05-01
3211689,2019-05-03
3211689,2019-05-06
3211689,2019-05-09
3211689,2019-05-12
3211689,2019-05-17
3211689,2019-05-26
3211689,2019-05-29
3211689,2019-05-31
3211689,2019-06-01
3211689,2019-06-03
3211689,2019-06-06
3211689,2019-06-09
3211689,2019-06-11
3211689,2019-06-12
3211689,2019-06-15
3211689,2019-06-18
3211689,2019-06-20
3211689,2019-06-21
3211689,2019-06-23
3211689,2019-06-25
3211689,2019-06-27
3211689,2019-06-28
3211689,2019-07-01
3211689,2019-07-05
3211689,2019-07-08
3211689,2019-07-10
3211689,2019-07-11
3211689,2019-07-14
3211689,2019-07-17
3211689,2019-07-23
3211689,2019-07-25
3211689,2019-08-01
3211689,2019-08-07
3211689,2019-08-09
3211689,2019-08-13
3211689,2019-08-15
3211689,2019-08-17
3211689,2019-08-19
3211689,2019-08-21
3211689,2019-08-24
3211689,2019-08-26
3211689,2019-09-02
3211689,2019-09-04
3211689,2019-09-07
3211689,2019-09-09
3211689,2019-09-12
3211689,2019-09-18
3211689,2019-09-27
3211689,2019-10-04
3211689,2019-10-13
3211689,2019-10-16
3211689,2019-10-26
3211689,2019-10-27
3211689,2019-10-30
3211689,2019-10-31
3211689,2019-11-05
3211689,2019-11-10
3219673,2014-10-02
3219673,2014-10-19
3219673,2014-11-10
3219673,2014-11-16
3219673,2014-11-18
3219673,2015-04-06
3219673,2015-04-09
3219673,2015-04-17
3219673,2015-04-25
3219673,2015-05-01
3219673,2015-05-04
3219673,2015-05-06
3219673,2015-05-17
3219673,2015-05-24
3219673,2015-05-27
3219673,2015-05-30
3219673,2015-06-17
3219673,2015-07-22
3219673,2015-09-25
3219673,2015-09-27
3219673,2015-09-30
3219673,2015-10-03
3219673,2015-10-08
3219673,2015-10-14
3219673,2015-10-22
3219673,2015-10-26
3219673,2015-11-02
3219673,2015-11-14
3219673,2015-11-16
3219673,2015-11-19
3219673,2015-12-22
3219673,2016-02-27
3219673,2016-05-30
3219673,2016-06-12
3219673,2016-06-19
3219673,2016-09-19
3219673,2016-09-23
3219673,2016-09-25
3219673,2016-09-28
3219673,2016-10-01
3219673,2016-10-03
3219673,2016-10-04
3219673,2016-10-07
3219673,2017-02-13
3219673,2017-02-17
3219673,2017-09-22
3219673,2017-09-26
3219673,2017-09-30
3219673,2017-10-03
3219673,2017-10-11
3219673,2017-10-14
3219673,2018-09-16
3219673,2018-09-21
3219673,2018-09-23
3219673,2018-09-30
3219673,2018-10-04
3233358,2014-09-28
3233358,2014-10-05
3233358,2014-10-10
3233358,2015-02-10
3233358,2015-05-09
3233358,2015-06-05
3233358,2015-06-29
3233358,2015-07-25
3233358,2015-09-21
3233358,2015-09-26
3233358,2015-12-19
3233358,2016-06-17
3233358,2016-06-25
3233358,2016-07-16
3233358,2016-08-30
3233358,2016-09-23
3233358,2016-09-28
3233358,2016-10-02
3233358,2016-10-25
3233358,2016-11-10
3233358,2017-04-05
3233358,2017-05-02
3233358,2017-06-02
3233358,2017-06-10
3233358,2017-06-16
3233358,2017-07-02
3233358,2017-07-09
3233358,2017-07-12
3233358,2017-07-22
3233358,2017-08-26
3233358,2017-09-03
3233358,2017-09-06
3233358,2017-09-12
3233358,2017-09-16
3233358,2017-09-19
3233358,2017-09-23
3233358,2017-09-25
3233358,2017-10-02
3233358,2017-10-08
3233358,2017-10-15
3233358,2017-10-21
3233358,2017-10-26
3233358,2017-11-03
3233358,2017-11-25
3233358,2017-12-05
3233358,2017-12-10
3233358,2018-04-23
3233358,2018-05-04
3233358,2018-05-06
3233358,2018-05-12
3233358,2018-05-14
3233358,2018-05-20
3233358,2018-06-10
3233358,2018-06-14
3233358,2018-07-01
3233358,2018-07-17
3233358,2018-08-04
3233358,2018-08-11
3233358,2018-08-20
3233358,2018-08-23
3233358,2018-08-25
3233358,2018-08-30
3233358,2018-09-20
3233358,2018-09-26
3233358,2018-09-28
3233358,2018-09-30
3233358,2018-10-05
3233358,2018-10-07
3233358,2018-10-09
3233358,2018-10-24
3233358,2018-11-01
3233358,2018-11-09
3233358,2018-11-12
3233358,2018-11-15
3233358,2018-12-14
3233358,2018-12-16
3233358,2018-12-31
3233358,2019-01-08
3233358,2019-01-16
3233358,2019-01-21
3233358,2019-02-06
3233358,2019-03-31
3233358,2019-04-13
3233358,2019-04-22
3233358,2019-04-26
3233358,2019-05-04
3233358,2019-05-11
3233358,2019-05-18
3233358,2019-06-12
3233358,2019-06-16
3233358,2019-06-22
3233358,2019-07-07
3233358,2019-07-20
3233358,2019-07-26
3233358,2019-08-01
3233358,2019-08-12
3233358,2019-08-22
3233358,2019-09-19
3233358,2019-09-25
3233358,2019-09-28
3233358,2019-10-06
3233358,2019-10-14
3233358,2019-11-15
3233358,2019-11-18
3238706,2014-07-05
3238706,2014-07-26
3238706,2014-08-27
3238706,2014-11-21
3238706,2014-12-07
3238706,2015-01-03
3238706,2015-03-29
3238706,2015-04-05
3238706,2015-04-26
3238706,2015-05-03
3238706,2015-05-10
3238706,2015-06-03
3238706,2015-06-28
3238706,2015-07-18
3238706,2015-08-25
3238706,2015-09-23
3238706,2015-09-27
3238706,2015-10-30
3238706,2015-11-08
3238706,2015-12-06
3238706,2015-12-13
3238706,2015-12-22
3238706,2016-01-03
3238706,2016-01-27
3238706,2016-02-28
3238706,2016-04-09
3238706,2016-05-24
3238706,2016-06-04
3238706,2016-08-01
3238706,2016-09-20
3238706,2016-09-26
3238706,2016-10-02
3238706,2016-11-18
3238706,2016-12-27
3238706,2016-12-31
3238706,2017-02-14
3238706,2017-03-11
3238706,2017-04-09
3238706,2017-05-02
3238706,2017-05-12
3238706,2017-06-03
3238706,2017-07-03
3238706,2017-07-17
3238706,2017-09-09
3238706,2017-09-23
3238706,2017-10-01
3238706,2017-10-18
3238706,2017-10-21
3238706,2017-12-10
3238706,2018-01-02
3238706,2018-03-13
3238706,2018-03-18
3238706,2018-03-28
3238706,2018-04-01
3238706,2018-05-11
3238706,2018-05-21
3238706,2018-06-20
3238706,2018-06-21
3238706,2018-07-12
3238706,2018-08-08
3238706,2018-08-15
3238706,2018-08-28
3238706,2018-09-09
3238706,2018-09-18
3238706,2018-09-24
3238706,2018-10-02
3238706,2018-10-08
3238706,2018-10-21
3238706,2018-11-05
3238706,2018-11-18
3238706,2018-11-25
3238706,2018-12-03
3238706,2018-12-17
3238706,2019-01-01
3238706,2019-02-08
3238706,2019-02-24
3238706,2019-03-08
3238706,2019-03-14
3238706,2019-03-24
3238706,2019-04-13
3238706,2019-04-22
3238706,2019-05-06
3238706,2019-06-02
3238706,2019-06-07
3238706,2019-07-04
3238706,2019-07-07
3238706,2019-08-08
3238706,2019-08-30
3238706,2019-09-23
3238706,2019-09-30
3238706,2019-10-03
3238706,2019-10-07
3238706,2019-10-21
3238706,2019-11-11
3244948,2014-08-15
3244948,2014-09-12
3244948,2014-10-07
3244948,2014-10-27
3244948,2015-09-29
3244948,2015-10-06
3244948,2016-05-31
3244948,2016-09-15
3244948,2016-10-08
3244948,2016-12-26
3244948,2017-01-04
3244948,2017-06-29
3244948,2017-08-26
3244948,2017-09-01
3244948,2017-09-16
3244948,2017-09-26
3244948,2017-10-01
3244948,2017-10-06
3244948,2018-01-30
3244948,2018-05-18
3244948,2018-06-22
3244948,2018-08-12
3244948,2018-09-24
3244948,2018-09-30
3244948,2018-10-04
3244948,2018-10-09
3244948,2019-01-24
3244948,2019-05-21
3244948,2019-06-01
3244948,2019-09-29
3244948,2019-10-06
3253578,2015-05-05
3253578,2015-05-12
3253578,2015-05-19
3253578,2015-05-27
3253578,2015-06-16
3253578,2015-06-27
3253578,2015-07-27
3253578,2015-08-11
3253578,2015-08-18
3253578,2015-08-25
3253578,2015-08-31
3253578,2015-09-07
3253578,2015-09-14
3253578,2015-09-22
3253578,2015-09-28
3253578,2015-10-13
3253578,2015-10-20
3253578,2015-11-10
3253578,2015-11-23
3253578,2015-12-01
3253578,2015-12-08
3253578,2015-12-14
3253578,2015-12-22
3253578,2016-01-05
3253578,2016-01-25
3253578,2016-02-08
3253578,2016-02-22
3253578,2016-03-08
3253578,2016-03-15
3253578,2016-03-22
3253578,2016-03-29
3253578,2016-04-17
3253578,2016-04-25
3253578,2016-05-02
3253578,2016-05-08
3253578,2016-05-15
3253578,2016-05-22
3253578,2016-05-29
3253578,2016-06-12
3253578,2016-06-27
3253578,2016-07-04
3253578,2016-07-11
3253578,2016-07-17
3253578,2016-07-25
3253578,2016-08-07
3253578,2016-08-15
3253578,2016-08-28
3253578,2016-09-05
3253578,2016-09-11
3253578,2016-09-19
3253578,2016-09-26
